,,,,,,,,,,,,,,,,,,,,,,,
 中船牛肉麵  ,1.9,餐廳,"星期二11:00–21:00
星期三11:00–21:00
星期四11:00–21:00
星期五11:00–21:00
星期六11:00–21:00
星期日休息
星期一11:00–21:00
"," ·  內用 
 ·  外帶 
 ·  外送 
",200基隆市仁愛區公園街326號,02 2428 1288,121.7381474,25.129455,11 則評論," 丸娜日常 
1
  點大碗，只有麵變多，肉很少，口味普通 "," 林永裕 
1
  少了餐點，電話又不通 "," 幸福人生 
1
  期待好久去吃了一次，失望至極千萬別去！ "," 劉蓓蓓 
1
  呃…第一次吃先不談好吃與否
過年期間中船路上的知名店家都沒有營業
所以顯得牛肉麵看來格外好吃…… … "," 67 12345 
1
  花干錢都亂算 20塊算40塊，再一次跟老闆確認錢了，還是不改，超級不推 "," 何志揚 
3
   "," Leo 
1
  白色的麵變紅色是正常的嗎？ "," 蔡男生 
3
   "," 鄭羽珊 
2
   "," 葉傑 
3
  老店，味道好，牛肉很小，價錢公道 ","https://lh5.googleusercontent.com/p/AF1QipMBZ_ZeMNHepm254qhUuSoR8c-fwTJz6h-xPr3O=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipMIl49XavhOt4FD24QZYCHiLLRB6HCBzWC5XFRO=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipM1t-6ZNPI9ZN0ii9m_dKCd6VfdD6ifVSaN_vUY=w203-h270-k-no;
//:0
//:0
","https://lh5.googleusercontent.com/p/AF1QipMheqg_SaiQyBlHLAtIY1-CBaUK3B2R4z8_wpUJ=s611-k-no;
https://lh5.googleusercontent.com/p/AF1QipMheqg_SaiQyBlHLAtIY1-CBaUK3B2R4z8_wpUJ=w203-h140-k-no;
",,
,,,,,,,,,,,,,,,,,,,,,,,
 魯平豆漿店  ,3.9,早餐餐廳,"星期二03:00–11:00
星期三03:00–11:00
星期四休息
星期五03:00–11:00
星期六03:00–11:00
星期日03:00–11:00
星期一03:00–11:00
"," ·  外帶 
 ·  外送 
",200基隆市仁愛區孝三路13號,02 2423 7761,121.7385027,25.1289485,242 則評論," 安源PMO 
3
  中規中矩的燒餅夾油條，豆漿味道也是一樣，蔥蛋口感適中夾入燒餅也是不錯的選擇。 "," G117 A 
1
   "," 陳明輝 
3
   "," 林先生 
4
   "," 沈志威 
5
  (由 Google 提供翻譯) 老店老滋味

(原始評論)
老店老滋味 "," Guitar lover 
5
   "," Yin Chen 
3
  2021/5/8 燒餅15
熱熱的滿好吃的
有一點酥感 "," Yang mina 
4
  最喜歡燒餅油條和豆漿，正老店 "," 徐勝國 
5
   "," 楊聯柏 
3
   ","https://lh5.googleusercontent.com/p/AF1QipP4JMpM9wgTD5AxzzoiPN-r5IjiaMio0WIPxGOd=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipPcvQarruTHgpbAyAe9lIBArtf5jaKv3UDTQc03=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipPZZ3g9QBqwTrL2ks_yQOETVxCd7L-j3Z4TvHFy=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipMdy83uXRbu6Ww6dSwoREnBKvSC7Dhvs0opMhzJ=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipNssmnSj6DKYjZ1eXHhkgM2RKVaWoI7Oo5LCToO=w203-h270-k-no;
","https://lh5.googleusercontent.com/p/AF1QipPTM2tPlPrg3ySmKLJSy3kVKCoLoaHw31_9xVws=s508-k-no;
https://lh5.googleusercontent.com/p/AF1QipNbTxcMLcatHGG2irn5UbKWw5pcJ9rZPo5JzNvR=s644-k-no;
https://lh5.googleusercontent.com/p/AF1QipP2LRSrdgMr-cb7vrI8ZkdtoC7-eCGQKBrwRN7R=s483-k-no;
https://lh5.googleusercontent.com/p/AF1QipPTM2tPlPrg3ySmKLJSy3kVKCoLoaHw31_9xVws=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipNbTxcMLcatHGG2irn5UbKWw5pcJ9rZPo5JzNvR=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipP2LRSrdgMr-cb7vrI8ZkdtoC7-eCGQKBrwRN7R=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipPW8gyWEBk-IJQffHH4sd40VH1iNCDIEa-ZqmFN=w203-h114-k-no;
","燒餅 46
油條 27
味道 26
飯糰 8
烤 7
鹹豆漿 5
蔥 5
態度 5
價格 5
冷 3
",
,,,,,,,,,,,,,,,,,,,,,,,
 郭記酸辣粉  ,4,熟食店,"星期二11:00–21:00
星期三11:00–21:00
星期四11:00–21:00
星期五11:00–21:00
星期六11:00–21:00
星期日11:00–21:00
星期一11:00–21:00
"," ·  外帶 
",200基隆市仁愛區孝三路19號,02 2428 4888,121.7386505,25.1290612,258 則評論," Ying Cian 
2
   "," 鍾馥伶 
1
  老闆的態度很差，兇，一副我是名店你不知道嗎？的態度，口味偏淡，不酸，跟巴蜀辣粉差超多！口味一般到覺得根本吃麻辣燙 "," 林00 
3
  跟想像的酸辣粉不一樣，份量算少
但整體味道還可以 "," Mrs Queen 
3
  味道變淡，料變少 "," beca 
2
  完全沒酸 湯不夠味 料不錯 "," 張choyun 
5
   "," 張治平 
4
   "," Leo Yuan 
4
  選擇種類多 "," jack chen 
4
  (由 Google 提供翻譯) 很好吃 合味

(原始評論)
很好吃 合味 "," 阿德 
3
   ","https://lh5.googleusercontent.com/p/AF1QipOgxto-0SABmqJffTIKpOfx3o0uaaAarLkIXqOc=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipN8I_VLWIgsmL11sEpM3N-X0d468Ii1g20TON3Q=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipMtlx8hwRnqRTARt08TM_wFsrv-Tzu5anOV87xh=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipN4IBZC4rV0GHVX_PrE1amBTrdnLocrGF3vE71O=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipMBq4hIuiCGeYvWFwEEoL-Zp8ubzAO8vWx9jlw8=w203-h432-k-no;
","https://lh5.googleusercontent.com/p/AF1QipMtlx8hwRnqRTARt08TM_wFsrv-Tzu5anOV87xh=s645-k-no;
https://lh5.googleusercontent.com/p/AF1QipPUelflWJKKz0t2uyR59KcRw25dByg39npsVbmN=s483-k-no;
https://lh5.googleusercontent.com/p/AF1QipObJ07mwEf_fmq16X-7eewGc7j45SN-81YnPxE=s635-k-no;
https://lh5.googleusercontent.com/p/AF1QipMtlx8hwRnqRTARt08TM_wFsrv-Tzu5anOV87xh=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipPUelflWJKKz0t2uyR59KcRw25dByg39npsVbmN=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipObJ07mwEf_fmq16X-7eewGc7j45SN-81YnPxE=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipO11PsArSrbgdFbtakmNkHu6Gu3prLgjgC1-hTC=w203-h152-k-no;
","味道 33
鴨血 31
大腸 14
湯 11
態度 9
碗 7
口感 7
醋 6
麻辣 6
拉麵 6
",
,,,,,,,,,,,,,,,,,,,,,,,
 阿順清粥店  ,3.9,粥餐廳,"星期二05:30–13:00
星期三05:30–13:00
星期四05:30–13:00
星期五05:30–13:00
星期六休息
星期日05:30–13:00
星期一05:30–13:00
"," ·  內用 
 ·  外帶 
 ·  外送 
",200基隆市仁愛區孝三路33號200,121.7387447,25.1292187,70 則評論," 品樺潘 
2
   "," 林盧明 
5
  (由 Google 提供翻譯) 好吃

(原始評論)
好吃 "," 洪聰銘 
3
  粥好吃！麵筋好好吃ㄚ "," 曾德峰 
5
   "," 蘇進元蘇進元 
4
   "," 藍健元 
5
  傳統清粥小菜。讚啦 "," 康環麟 
4
  東西不錯吃， "," 戴筱尉 
4
   "," Jack Chen 
5
  便宜，好吃，早上4點賣到中年 "," 黃瑞麟 
3
   ","https://lh5.googleusercontent.com/p/AF1QipMGjrZzD1VdHRs9QCGrpFmWzJ_v8VeqWcpokJTV=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipPQoyNhgFo5_si1gw3SLR_axlmZ_l8IpO4_urA6=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipO0pGy3PdKe6rfKzZnXwFn8xWJK1SF59HTgl3M8=w203-h203-k-no;
https://lh5.googleusercontent.com/p/AF1QipNPgz-md6EvsdyDSeMKHPubVJYExKWHcN-l2KSt=w203-h203-k-no;
https://lh5.googleusercontent.com/p/AF1QipPopgHNmzOH_ov0FZI6VcokIucWFVGEEZk7kpNe=w203-h203-k-no;
",,"小菜 7
味道 7
早餐 6
炒 3
高麗菜 3
",,
,,,,,,,,,,,,,,,,,,,,,,,
 今日早點  ,4.1,早餐餐廳,"星期二休息
星期三05:00–13:00
星期四05:00–13:00
星期五05:00–13:00
星期六05:00–13:00
星期日05:00–13:00
星期一05:00–13:00
"," ·  內用 
 ·  外帶 
",200基隆市仁愛區忠三路59號,peter2410.pixnet.net,02 2423 5609,121.7393718,25.1291098,320 則評論," 米露可 
5
  蔥油餅&乾麵超好吃的 "," TERRY CHIEN TW KEELUNG 
4
  不能錯過他的香菇貢丸啊 "," 林佑儒（YR65） 
5
  蛋餅滿特別 很像蔥油餅外面夾蛋香
餛飩湯喝起來不油膩 而且有五大顆 滿滿餡料cp質蠻高:red_heart: "," US Chen 
4
   "," Joanne Hau 
5
  餛飩乾麵跟蔥餅都好吃 "," 林峻吉 
5
   "," 簡詩哲 
5
   "," cathy cheng 
5
  回憶中的美食，乾麵鹹香，蔥餅酥脆，餛飩鮮美，我心中早餐的第一名！ "," chu huum 
5
  三個字- 超好吃！
乾麵樸實有味，蔥油餅帶勁味香！ "," 袁導遊 
4
  茺油餅混沌湯美味可口饕客的喜愛一吃成老主顧:face_savoring_food::thumbs_up: ","https://lh5.googleusercontent.com/p/AF1QipMBVHjhGVefsd4oultkv0rsGwqcqoZUNwAc648O=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipOTAXQn1T8kwLkYF2_sMPK5WaJKd8wIfZBkj-Ze=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipOz7WajDZlCnP45881CXuTW1l4cbtG-S9roKofJ=w203-h178-k-no;
https://lh5.googleusercontent.com/p/AF1QipPKpPsBiBcJ_-JUW6aY7btw15uX2AEcUVSbUY8h=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipOeuZhutsnnVxDtIoBRpnFaTwb4BkmHLS3u5rvk=w203-h270-k-no;
","https://lh5.googleusercontent.com/p/AF1QipOLUm_SKAcfhM5V9V4F8crta8_fvyXkLwiCKpnT=s635-k-no;
https://lh5.googleusercontent.com/p/AF1QipOHunOYUHovJPnM4U7X-g_IZQzMBxNHje4RWz4a=s846-k-no;
https://lh5.googleusercontent.com/p/AF1QipOLUm_SKAcfhM5V9V4F8crta8_fvyXkLwiCKpnT=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipOHunOYUHovJPnM4U7X-g_IZQzMBxNHje4RWz4a=w203-h360-k-no;
https://lh5.googleusercontent.com/p/AF1QipPqlT_KfVOVQ2YmbgGEcAUva7RRurS94trb1bev=w203-h152-k-no;
","蔥油餅 71
餛飩 56
湯 38
乾麵 20
豆漿 9
內餡 9
蛋餅 9
榨菜 7
荷包蛋 7
蔥餅 6
"
,,,,,,,,,,,,,,,,,,,,,,,
 燕子食堂  ,4.1,熟食店,"星期二08:00–15:00
星期三08:00–15:00
星期四08:00–15:00
星期五08:00–15:00
星期六08:00–15:00
星期日休息
星期一08:00–15:00
"," ·  內用 
 ·  外帶 
",0935 515 931,121.4267907,25.047029,13 則評論," 黃榮春 
4
   "," 李宸和 
5
   "," 李宸和 
5
   "," 黃榮春 
4
   "," JOYCE HUANG 
3
  炒麵太油但服務很好 "," 喵 
5
  老闆態度親切 非常喜愛在:panda:外送點炒米粉搭配時蔬以及臘腸:thumbs_up:已成老客戶 "," 宥育爸 
4
  算還不錯吃！C/P質高。55元/大碗，有鮮蚵和大腸，蚵仔肥，大腸滷的很入味，無腥味。

:backhand_index_pointing_up:口味見仁見智！以上純屬個人意見，僅供參考，不代表大多數人意見和想法。 "," 何志欽 
4
   "," 莊雯琇 
3
  蚵仔大腸不錯，但麵線勾芡太多且偏鹹 "," 001 liu 
2
  麵線好吃，但要自己算好錢，不然忙的時候老闆會亂算 ","https://lh5.googleusercontent.com/p/AF1QipPkORov48O1Kkyxg6V9f8DkVFSjONEXOgTJ4WhZ=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipPlzs6xJaN8D-S6bPZa_EerZJY4tI5aiJDK6YG2=w203-h203-k-no;
https://lh5.googleusercontent.com/p/AF1QipOu5Rw8vB3yip6n8Fc988k1S9UdyT8amIc4IbEF=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipONd3Gmwf39v7e34YRC7DPyYLdWoIcwNlELS4YM=w203-h270-k-no;
//:0
","https://lh5.googleusercontent.com/p/AF1QipMEpTFoyakfy_NntT3aXCV6TNpls_j30Q9z2jFb=s563-k-no;
https://lh5.googleusercontent.com/p/AF1QipMEpTFoyakfy_NntT3aXCV6TNpls_j30Q9z2jFb=w203-h152-k-no;
","大腸 4
麵線 4
",,
,,,,,,,,,,,,,,,,,,,,,,,
 金豆咖啡 品味迴廊  ,4.4,咖啡廳,"星期二休息
星期三13:00–23:00
星期四13:00–23:00
星期五13:00–23:00
星期六13:00–23:00
星期日13:00–20:00
星期一13:00–23:00
"," ·  內用 
 ·  外帶 
 ·  外送 
",基隆市仁愛區忠三路75號2002樓,02 2425 8817,121.7391502,25.1293907,200 則評論," 食考房張正忠 
5
   "," Iris Chou 
5
   "," 不想上班只想吃飯 
4
   "," Aaron Kao 
5
  咖啡好喝，喜歡靠窗的沙發。 "," 幻想的模子 
3
  這邊已經沒賣肉桂捲了。 "," Annie 
5
  這裡的單品咖啡很棒，加上一份甜品，就可以悠閒享受午茶時光 "," MM老尼克 
4
  滿不錯的小咖啡店可惜無處停車，讓人敗興而歸 "," 徐子茵 
3
   "," LJ C 
5
  喜歡金豆的氣氛跟餐點
讓人舒適的空間 "," lance mo 
5
  咖啡很好喝，可是蛋糕有點小貴 ","https://lh5.googleusercontent.com/p/AF1QipPgjgfXhw0dNvFUolpbGO0ngk_FqNYFMaOxGPu3=w203-h360-k-no;
https://lh5.googleusercontent.com/p/AF1QipNvb7lg3Bf5CjNMbGMoFNRjH363xDuwbGZ7bfd5=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipM7Wg8F7wQKaJ46SgsKoehkwBs2wFYfRLYItqcJ=w203-h113-k-no;
https://lh5.googleusercontent.com/p/AF1QipMX-S06VUCMJHeKBVLRVphHCD1HOJR9VxyrThAp=w203-h152-k-no;
//:0
","https://lh5.googleusercontent.com/p/AF1QipOHMu6nuGv-UDyGEhbJQ8uQyhsYrsTkwurjxRr-=s508-k-no;
https://lh5.googleusercontent.com/p/AF1QipNWvLcmPKGjxeqh8h7xqDuD6WRA_yOcJ4qyGdlY=s635-k-no;
https://lh5.googleusercontent.com/p/AF1QipOHMu6nuGv-UDyGEhbJQ8uQyhsYrsTkwurjxRr-=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipNWvLcmPKGjxeqh8h7xqDuD6WRA_yOcJ4qyGdlY=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipOGKlUwVKmsNwol8WiiUAu6DzaIgtkg-zAosq3l=w203-h269-k-no;
","甜點 14
講座 5
品質 5
舒適 5
餐 5
價格 5
展覽 4
貓咪 4
聲 3
設計 3
",
,,,,,,,,,,,,,,,,,,,,,,,
 遠東賴家水煎包  ,4.3,熟食店,"星期二05:30–12:00
星期三休息
星期四05:30–18:00
星期五05:30–18:00
星期六05:30–18:00
星期日05:30–18:00
星期一05:30–18:00
"," ·  內用 
 ·  外帶 
",200基隆市仁愛區忠三路91號,02 2424 2099,121.7388718,25.1295312,"1,102 則評論"," 夢想 基締 
4
  (由 Google 提供翻譯) 在地美食

(原始評論)
在地美食 "," 杜宏中 
5
  遠東賴家水煎包！便宜又好吃，從小吃到大的好美味！老闆的認真與堅持！造就大排長龍的排隊人潮 "," 孫榮華 
2
   "," Simon Yang 
4
   "," 林進生 
4
   "," 吳璁瑋 
5
  (由 Google 提供翻譯) 好吃！

(原始評論)
好吃！ "," Jacob Chen 
5
   "," Frank Lee 
5
   "," 何國彰 
5
   "," 簡世忠 
5
   ","https://lh5.googleusercontent.com/p/AF1QipPSaGyx2UC0OYVL22lO_IC3gcHxlRt8SJw5Y5-g=w203-h135-k-no;
https://lh5.googleusercontent.com/p/AF1QipMCeykYpOC-n07yT_U00ltnxJN6CbMmYBCn6YNA=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipPhrVzuoAlC_VxKfSiJ3T_zZvJfuieGJ2vd8jWO=w203-h113-k-no;
https://lh5.googleusercontent.com/p/AF1QipPZ6ebzlZoyr86wdAuXuXhdpJ1TjXvIy8qSIrtL=w203-h152-k-no;
//:0
","https://lh5.googleusercontent.com/p/AF1QipO0J5a9Su-lW7sfHutRdGJOfaxgl22eF5NMvpFM=s483-k-no;
https://lh5.googleusercontent.com/p/AF1QipNmZeJhFMS4Nmv18lDF7vFuFziX8fNCN3RTJEdA=s846-k-no;
https://lh5.googleusercontent.com/p/AF1QipO0J5a9Su-lW7sfHutRdGJOfaxgl22eF5NMvpFM=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipNmZeJhFMS4Nmv18lDF7vFuFziX8fNCN3RTJEdA=w203-h359-k-no;
https://lh5.googleusercontent.com/p/AF1QipOBNhR3sQ1nUarUejsoP_qthV7hq6Y6WF6MXwMk=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipNJzn_QXcXdCEvurkv3Ex82mtZCvp9gsKnEFUw=w203-h270-k-no;
","高麗菜 103
內餡 80
韭菜 73
豆漿 18
物美 13
葷 7
蔥 7
金黃 6
庶民 5
",
,,,,,,,,,,,,,,,,,,,,,,,
 閣樓麵攤  ,4.1,熟食店,"星期二11:00–20:30
星期三11:00–20:30
星期四11:00–20:30
星期五11:00–20:30
星期六11:00–20:30
星期日11:00–20:30
星期一11:00–20:30
"," ·  內用 
 ·  外帶 
",200基隆市仁愛區南榮路64巷8號,0953 780 098,121.7427054,25.1231237,44 則評論," Evan Lo 
2
  味精下很重的麵店 "," 粘偉 
5
  東西好吃！又便宜！料好實在！小老闆娘和小老闆很親切！推薦喔！ "," JJ WU 
5
   "," 王惠萍 
5
  (由 Google 提供翻譯) 全部都好吃

(原始評論)
全部都好吃 "," 張昌超 
2
   "," 沈振雄 
3
   "," 阿麵（阿麵） 
5
  麵好吃……有多重選擇 "," 神之恩典 
5
  物價實惠，東西好吃，適合不知道午餐吃什麼的來吃。 "," 徐銘鴻 
5
   "," 王林福 
5
   ","https://lh5.googleusercontent.com/p/AF1QipM-tagyb8OGZaeHLcQpGHhjl5AAcR4GtjTPUuvf=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipMn21YAJ9hXj_v2-mqHieYd-Onaq-pWD997-mtJ=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipP0x6heu2hIgT2LH54_HyfzlOx8lVYktQ0u9i6O=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipPMd45RUpZkYoZD6zd_CZ84zsVAE8HP8XpA3E9r=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipOWyEwaTB3PWDyI4bh--PtpeXVrggubLXf61hjV=w203-h152-k-no;
","https://lh5.googleusercontent.com/p/AF1QipM9WfGmyNTof55vQ3EkW1buUXUSjvhcvRcLAv0a=s644-k-no;
https://lh5.googleusercontent.com/p/AF1QipMxQi2tX98-BlE6ViRX3XY7UHtwu9BrM5V7EJ9C=s483-k-no;
https://lh5.googleusercontent.com/p/AF1QipN2Te_qemph-QHeVBhIdRFXq2fJ5KH16_dnkCmF=s644-k-no;
https://lh5.googleusercontent.com/p/AF1QipM9WfGmyNTof55vQ3EkW1buUXUSjvhcvRcLAv0a=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipMxQi2tX98-BlE6ViRX3XY7UHtwu9BrM5V7EJ9C=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipN2Te_qemph-QHeVBhIdRFXq2fJ5KH16_dnkCmF=w203-h114-k-no;
","炒飯 3
小菜 3
",
,,,,,,,,,,,,,,,,,,,,,,,
 三坑麵店  ,3.9,餐廳,"星期二休息
星期三18:00–00:00
星期四18:00–00:00
星期五18:00–00:00
星期六18:00–00:00
星期日18:00–00:00
星期一18:00–00:00
"," ·  內用 
 ·  外帶 
 ·  外送 
",200基隆市仁愛區龍安街197號,121.742078,25.1232025,64 則評論," 潘龍 
4
  價格合理，口感一流，小菜便宜好吃，地方太小 "," 趙珮君 
1
   "," jacky Hsu 
4
  便宜，不錯吃 "," 沈志威 
5
   "," Hsin yi Li 
5
  超級好吃:thumbs_up::thumbs_up::thumbs_up::thumbs_up::thumbs_up: "," Jerry Wang 
4
   "," 林耀榮 
5
   "," 吳國鴻 
4
   "," Simon Yang 
1
  2020
態度非常之爛  點小菜外帶  弄得湯湯水水的  醬料就都流到整個袋子都是  要注意 要注意 要注意  很重要  所以說三次
找錢時  要當場看清楚  尤其是歐巴桑找錢時  非常非常容易的會少找錢 … "," Chin Ching Chen 
4
   ","https://lh5.googleusercontent.com/p/AF1QipO3NafW4WEL0IaFV4cD2Y7EpHj-Rw_WpGuHKTY=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipOlxPaSMzz4cMdoy0yA6QyWFy1b3P96RsDZlW1y=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipMvlLVzM_I71f9cvNKb9D3pkQaJcvL6Bhqq7vui=w206-h100-k-no;
https://lh5.googleusercontent.com/p/AF1QipOCwKEIhIJ6yXs-scU-coDle8SCtLBoEXwQA5MF=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipMGZATzOiUrWKXQnN1fRjqe0XPdLD8gOFAVuTaU=w203-h114-k-no;
","https://lh5.googleusercontent.com/p/AF1QipOe9JRYjzojcWuiUteL-0ie6kAitB7Mirl_MRaj=s563-k-no;
https://lh5.googleusercontent.com/p/AF1QipMCGcxd1MJ46jtG2VD8Xh-a2TDuxoX3l8eRnDfa=s645-k-no;
https://lh5.googleusercontent.com/p/AF1QipMDXR7WB_pac0tsmUBLwteBVbal4NYKp5-qyqr_=s846-k-no;
https://lh5.googleusercontent.com/p/AF1QipOe9JRYjzojcWuiUteL-0ie6kAitB7Mirl_MRaj=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipMCGcxd1MJ46jtG2VD8Xh-a2TDuxoX3l8eRnDfa=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipMDXR7WB_pac0tsmUBLwteBVbal4NYKp5-qyqr_=w203-h361-k-no;
https://lh5.googleusercontent.com/p/AF1QipOLuMUaNEbZMaRuWNyoiANQgVGVtDHjJRq1JXRO=w203-h114-k-no;
","小菜 5
湯 5
味道 5
cp值 4
餛飩 3
",,
,,,,,,,,,,,,,,,,,,,,,,,
 阿娟鍋貼早餐店  ,4.2,餐廳,"星期二04:00–12:30
星期三04:00–12:30
星期四04:00–12:30
星期五04:00–12:30
星期六04:00–12:30
星期日04:00–12:30
星期一休息
"," ·  內用 
 ·  外帶 
 ·  外送 
",200基隆市仁愛區龍安街201號,02 2422 8697,121.7421342,25.1231757,149 則評論," 方大頭 
5
  基隆必吃早餐鍋貼 "," 林林小究 
5
  (由 Google 提供翻譯) 超好吃的

(原始評論)
超好吃的 "," Chen Emily 
4
  東西很好吃，但環境有待改善:weary_face: "," Hank Lee 
3
  皮太Q，餡料很多高麗菜，價位稍高 "," 牧魚 
1
  大動作整理過的店面，一樣擁擠！
煎台，工作台，一樣髒亂！
重點是……老闆娘好情緒化，心情好就硬跟客人喇幾句，心情不好講話真的很……:face_with_rolling_eyes::face_with_rolling_eyes: … "," Yi Mao 
4
  一個鍋貼6元似乎價格有點高，但滿滿的餡料又大顆，剛起鍋熱騰騰也香噴噴，皮跟高麗菜都很酥脆，超值！
蛋餅就很一般，沒有特色
店內賣的餐點與美而美差不多，但排隊買鍋貼的人超多，需要等候，店內擁擠，建議外帶不要內用，服務人員的迷糊，經常把顧客的餐點送錯導致沒有效率 … "," 許清順 
3
   "," 周鳴華 
5
   "," Liu Tommy 
4
  座位少人很多
鍋貼還不錯，酸辣湯有點淡
整體來說份量算多，醬料好吃 "," Kun Yen Hsieh 
4
  老闆娘很親切，但我回家大烙賽三次，無法確定有沒有關聯 ","https://lh5.googleusercontent.com/p/AF1QipMMOWwZyGjb7NYTfzVXC5X-BxsDk_S1H7AZByEv=w203-h114-k-no;
https://lh5.googleusercontent.com/p/AF1QipPu7DTXSnEQnAPN887Y3GRpRI4C6DDaDxh4fGFs=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipMRB90H1GdVEwviUjlKBlRJFpRQFeLWugste_Hf=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipM4d6Xco2TSvjIepD4yZF5mi0pcLOEB7GUFew8=w203-h214-k-no;
//:0
",,"玉米 18
內餡 12
價格 9
酸辣湯 7
高麗菜 7
甜 5
客人 5
酥皮 4
煎 4
熱情 4
",
,,,,,,,,,,,,,,,,,,,,,,,
 三坑臭豆腐  ,4,餐廳,"星期二15:00–22:30
星期三15:00–22:30
星期四休息
星期五15:00–22:30
星期六15:00–22:30
星期日15:00–22:30
星期一休息
"," ·  內用 
 ·  外帶 
 ·  外送 
",200基隆市仁愛區南榮路64巷27號,121.742303,25.1230951,39 則評論," 張家豪 
5
   "," 黃能駿 
2
  臭豆腐可以，好吃，乾麵OK給3顆哦。紅燒肉只有超小！超薄！8片，8片和起來不到0.5公分，實在切得有夠薄，真的嚇到我了，超傻眼～ "," 趙建源 
4
  環境乾淨
食物衛生好吃 "," 吳融宸 
4
   "," 徐銘鴻 
5
   "," 周鳴華 
4
   "," 游本緯 
2
  體驗有夠差，一開始點魷魚羹麵，老闆娘聽成魷魚羹，菜單上也沒有寫魷魚羹可以單點，老闆娘回了一句魷魚羹嗎？我說對，結果上了一碗魷魚羹沒有麵，我跟老闆娘反應我是要魷魚羹麵，老闆娘說要加錢 我說好，麵上來之後老闆才說魷魚羹50 加麵20，菜單上的魷魚羹麵是50，然後就變成一碗70的魷魚羹麵！體驗有夠差！跟另一位老闆結完帳要離開，老闆娘還質疑我沒付錢，簡直氣到說不出話！ "," 何春梅 
5
   "," 莊家俊 
5
   "," 趙國智 
3
   ","https://lh5.googleusercontent.com/p/AF1QipM_0qo69wkmyBaZV7YJD1Xvq5J8OPlMqEQFTRaN=w203-h152-k-no;
https://lh5.googleusercontent.com/p/AF1QipP6R0woMjoguutOrw4w4_XA0fIxfn6KYQ3ZBNqL=w203-h270-k-no;
https://lh5.googleusercontent.com/p/AF1QipNaRGyybJbvlLteEet7LEAS9GyOobEazKpGnBv6=w203-h135-k-no;
https://lh5.googleusercontent.com/p/AF1QipP3vubmEg086TbUC68ObZQnhfIrkg8qEdnM_Tn1=w203-h360-k-no;

","https://lh5.googleusercontent.com/p/AF1QipP3TQst5vWvAu7N9ljywYP6qzCsRQtq55iSrYL6=s563-k-no;
https://lh5.googleusercontent.com/p/AF1QipP3TQst5vWvAu7N9ljywYP6qzCsRQtq55iSrYL6=w203-h152-k-no;
","麵 3
",,
,,,,,,,,,,,,,,,,,,,,,,,
